marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,sub_category
US,34124627,R2KKULJNJJS5OO,B00BUFBQWU,82850235,"iPod Touch 5 case,ULAK® Hybrid Pink Hard Aztec Tribal Pattern + Blue Silicon Case Cover For Apple iPod Touch (Generation 5) +Screen Protector +Stylus",Mobile_Electronics,3,0,0,N,Y,Do the job,Expected better. Could use improvement. Design could be improved. just okay Pretty standard. simple design average quality Didn't love it.,6/10/2015,Phone Cases & Covers
US,42766794,R3R4KVXLW8KBOX,B00J46XO9U,82850235,"iXCC Lightning Cable 3ft, iPhone charger, for iPhone X, 8, 8 Plus, 7, 7 Plus, 6s, 6s Plus, 6, 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified] (Black and White)",Mobile_Electronics,4,0,0,N,Y,Five Stars,"Meets daily fast-charge expectations effortlessly. Reliable fast charging makes it great for regular use. Holds shape despite rough daily handling. Built to last, the cable performs above average. Sturdy design tolerates bending and commuting wear. The connector aligns well, providing seamless power delivery. Superior cable strength and dependable performance.",6/9/2015,Chargers & Cables
US,323392,R2RD7AL7H2W88C,B00J46XO9U,82850235,"iXCC Lightning Cable 3ft, iPhone charger, for iPhone X, 8, 8 Plus, 7, 7 Plus, 6s, 6s Plus, 6, 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified] (Black and White)",Mobile_Electronics,4,0,0,N,Y,Five Stars,"Meets daily fast-charge expectations effortlessly. Solid quality, doesn’t compromise on durability. Superior cable strength and dependable performance.",6/9/2015,Chargers & Cables
US,23871209,RG7QGIBJ2ZUWQ,B00J46XO9U,82850235,"iXCC Lightning Cable 3ft, iPhone charger, for iPhone X, 8, 8 Plus, 7, 7 Plus, 6s, 6s Plus, 6, 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified] (Black and White)",Mobile_Electronics,4,0,0,N,Y,Unfortunately these do not work in the car. They ...,Quick and steady charging fits into daily habits. Highly efficient charging from a robust cable. Durable construction holds up to travel and flexing. Reliable fast charging makes it great for regular use.,6/8/2015,Chargers & Cables
US,16524855,R3J9F0GAV9KF36,B003R5AYRE,82850235,Importer520 5 Pack of Premium Reusable LCD Screen Protectors for Apple iPod Touch 2nd 3rd Gen Generation 32GB / 64GB,Mobile_Electronics,1,0,0,N,Y,Does not work....,Did what I expected. glare is unbearable Just average. Disappointed. Exceeded my hopes. Not too bad. Works for now,6/8/2015,Screen Protectors
US,30925954,RNM5RLAU8C75I,B00BUFBQWU,82850235,"iPod Touch 5 case,ULAK® Hybrid Pink Hard Aztec Tribal Pattern + Blue Silicon Case Cover For Apple iPod Touch (Generation 5) +Screen Protector +Stylus",Mobile_Electronics,1,0,1,N,Y,Five Stars,Met expectations. Design could,6/8/2015,Phone Cases & Covers
US,2739774,R2HB2C3Q9PUY01,B00QERR5CY,82850235,iXCC Multi pack Lightning cable,Mobile_Electronics,3,0,0,N,Y,One Star,"Construction feels solid and doesn’t degrade easily. Packaging was standard, nothing special to note. Charges the phone as expected, not too fast or slow. Used it for a week, no issues but nothing outstanding. Average performance, works like other cables I've used. Functions as described, basic utility with decent output.",6/7/2015,Chargers & Cables
US,10506374,R1KY6FA1YYKE2C,B004XKZ1UC,82850235,"eForCity Leather Case for Barnes and Noble Nook / Nook Color, Black",Mobile_Electronics,3,0,0,N,Y,Five Stars,Could have been sturdier. no f,6/4/2015,Phone Cases & Covers
US,11165429,R3IJ1U6KHG5TU5,B00QERR5CY,82850235,iXCC Multi pack Lightning cable,Mobile_Electronics,4,0,0,N,Y,broken,Sturdy design tolerates bending and commuting wear. Fast performance and thermally stable. Superior cable strength and dependable performance.,6/4/2015,Chargers & Cables
US,10962442,R2E4PUXOOXX4GA,B004A83PE6,82850235,6-Pack Mirror Screen Protector for Apple iPod Touch 4th Gen,Mobile_Electronics,2,0,0,N,Y,Good,blurry display Not too bad. distorts touch sensitivity glare is unbearable Had issues applying. Exceeded my hopes. Worth the price. Disappointed. peels off easily scratches fast not fingerprint resistant Did what I expected. cheap quality poor fi,6/3/2015,Screen Protectors
US,14722216,RY4YCTI5390IO,B004A83PE6,82850235,6-Pack Mirror Screen Protector for Apple iPod Touch 4th Gen,Mobile_Electronics,2,0,0,N,Y,Great,blurry display peels off easily bubbles appear Could be better. Worth the price. Looks okay. poor fit distorts touch sensitivity Not too bad. scratches fast glare is unbearable traps dust hard to al,6/3/2015,Screen Protectors
US,2837746,R1UPKOBT852F4C,B00QERR5CY,82850235,iXCC Multi pack Lightning cable,Mobile_Electronics,1,0,0,N,Y,UPDATE: Works fine after replacement!,"Overheats quickly, feels unsafe for long sessions. Output is stable and meets charging expectations. This accessory aligns well with product specifications. Stopped working after minimal use, not reliable. Connection is loose, charging keeps disconnecting. Construction feels solid and doesn’t degrade easily. Charging stops randomly, very frustrating experience. Overall design reflects a focus on utility and function. Cable started fraying within a month of use.",6/2/2015,Chargers & Cables
US,37208047,R1QQ1L5JR03YBW,B00BUFBQWU,82850235,"iPod Touch 5 case,ULAK® Hybrid Pink Hard Aztec Tribal Pattern + Blue Silicon Case Cover For Apple iPod Touch (Generation 5) +Screen Protector +Stylus",Mobile_Electronics,3,0,0,N,N,Great product,Could use improvement. Pretty standard. decent fit Design could be improved. basic protection neutral color standard material no frills Met expectations. Feels alright. simpl,6/2/2015,Phone Cases & Covers
US,13188672,RTUA75OBE0MAE,B004911E9M,82850235,"Wall AC Charger USB Sync Data Cable for iPhone 4, 3GS, and iPod",Mobile_Electronics,1,0,0,N,Y,Happy with my purchase,"Output is stable and meets charging expectations. Construction feels solid and doesn’t degrade easily. Cable started fraying within a month of use. Connection is loose, charging keeps disconnecting. Charging stops randomly, very frustrating experience. This accessory aligns well with product specifications. The user experience has been fairly straightforward. Overheats quickly, feels unsafe for long sessions. Stopped working after minimal use, not reliable.",6/2/2015,Chargers & Cables
US,39411843,R2Y442JM5UO102,B00BUFBQWU,82850235,"iPod Touch 5 case,ULAK® Hybrid Pink Hard Aztec Tribal Pattern + Blue Silicon Case Cover For Apple iPod Touch (Generation 5) +Screen Protector +Stylus",Mobile_Electronics,1,0,0,N,Y,Worked for 6 months before starting to fray,Could have been sturdier. gets loose looks worn out quickly Expected better. Feels alright. hard to close awkward,6/2/2015,Phone Cases & Covers
US,50500975,R25KIQHGTJHAL7,B004XKZ1UC,82850235,"eForCity Leather Case for Barnes and Noble Nook / Nook Color, Black",Mobile_Electronics,3,0,0,N,Y,Worth the money,No major issue found. neutral color Design could be improved. Expected better. Feels alright. Pretty standard. decent fit no frills basic protection Met expectations. simple,6/2/2015,Phone Cases & Covers
US,29332651,R1PFN7GO7NVC5Y,B005S1CYO6,82850235,Kindle Fire anti-glare Screen Protector,Mobile_Electronics,4,0,0,N,Y,Great Alternative to Apple Cables,anti-glare works well great adhesion smooth finish Exceeded my hopes. Not too bad. durable material Did what I expected. Had issues applying. fingerprint resistant mirror effect is stylish Worth the,6/1/2015,Screen Protectors
US,12041518,R32LD0VJSA0NMZ,B005S1CYO6,82850235,Kindle Fire anti-glare Screen Protector,Mobile_Electronics,1,0,0,N,Y,Fits Lifeproof case for iphone 6!,scratches fast poor fit Did what I expected. Disappointed. bubbles appear Works for now. Had issues applying. peels off easily Looks okay. distorts touch sensitivity traps dust Could be better. Just average. cheap qu,5/31/2015,Screen Protectors
US,44830015,R1G1A6UATSKBL2,B004911E9M,82850235,"Wall AC Charger USB Sync Data Cable for iPhone 4, 3GS, and iPod",Mobile_Electronics,5,0,0,N,Y,Better than the others,Durable construction holds up to travel and flexing. Maintains constant power thanks to secure connector alignment. Quality construction adds long-term reliability. Doesn't fray easily with repeated use and travel. Highly efficient charging from a robust cable. A tight connector fit guarantees uninterrupted charging. Charges devices rapidly while staying cool.,5/31/2015,Chargers & Cables
US,30414475,R3051L262425GF,B00BUFBQWU,82850235,"iPod Touch 5 case,ULAK® Hybrid Pink Hard Aztec Tribal Pattern + Blue Silicon Case Cover For Apple iPod Touch (Generation 5) +Screen Protector +Stylus",Mobile_Electronics,5,0,0,N,Y,One Star,Could have been sturdier. Design could be improved. perfect fit stylish look good grip Expected better. Could use improvement. Feels alright. quality material protects well Met exp,5/30/2015,Phone Cases & Covers
US,22808198,R2KR844LA2I2AX,B004911E9M,82850235,"Wall AC Charger USB Sync Data Cable for iPhone 4, 3GS, and iPod",Mobile_Electronics,1,0,0,N,Y,are inexpensive and work great!,"Stopped working after minimal use, not reliable. Daily usage reveals consistent performance under stress. Connection is loose, charging keeps disconnecting. Charging stops randomly, very frustrating experience. This accessory aligns well with product specifications. Setup was not complicated and completed quickly. Overheats quickly, feels unsafe for long sessions. Cable started fraying within a month of use.",5/28/2015,Chargers & Cables
US,14534277,R20HZYSZNZCTXI,B004XKZ1UC,82850235,"eForCity Leather Case for Barnes and Noble Nook / Nook Color, Black",Mobile_Electronics,1,0,0,N,Y,Ok,awkward to hold Fe,5/27/2015,Phone Cases & Covers
US,22492583,R2GOAKB5J6DC2X,B00BUFBQWU,82850235,"iPod Touch 5 case,ULAK® Hybrid Pink Hard Aztec Tribal Pattern + Blue Silicon Case Cover For Apple iPod Touch (Generation 5) +Screen Protector +Stylus",Mobile_Electronics,1,0,0,N,Y,Five Stars! Awesome product!,Expected better. Design could be improved. Didn't love it. Feels alright. Pretty standard. poor quality Could use improvement. buttons hard to press doesn't,5/27/2015,Phone Cases & Covers
US,34865249,RJVICREO4HBC,B004A83PE6,82850235,6-Pack Mirror Screen Protector for Apple iPod Touch 4th Gen,Mobile_Electronics,4,0,0,N,Y,Five Stars,Just average. feels premium Looks okay. Worth the price. bubble-free anti-glare works well smooth finish mirror effect is stylish great adhesion durable material Could be better. easy to apply Did what I expected. Had issues applying.,5/26/2015,Screen Protectors
US,4417306,RW875DFQEDYHN,B00BUFBQWU,82850235,"iPod Touch 5 case,ULAK® Hybrid Pink Hard Aztec Tribal Pattern + Blue Silicon Case Cover For Apple iPod Touch (Generation 5) +Screen Protector +Stylus",Mobile_Electronics,2,0,0,N,Y,Five Stars,buttons hard to press looks worn out quickly Didn't love it. Met expectations. doesn't fit right Feels alright. Could use improvement. Expected better,5/26/2015,Phone Cases & Covers
US,32566692,R21OPVTJED9SY1,B004911E9M,82850235,"Wall AC Charger USB Sync Data Cable for iPhone 4, 3GS, and iPod",Mobile_Electronics,4,0,0,N,Y,Fits my needs perfectly,"The connector aligns well, providing seamless power delivery. Quick and steady charging fits into daily habits. Sturdy design tolerates bending and commuting wear. Fast charging without drops, great for day-to-day needs. Superior cable strength and dependable performance. Zero lag in charging with stable temperature control. No power gaps thanks to the connector’s precise fit. Holds shape despite rough daily handling. Quality construction adds long-term reliability. Meets daily fast-charge expectations effortlessly.",5/26/2015,Chargers & Cables
US,18987468,R3HIC84Y0JIPH4,B004911E9M,82850235,"Wall AC Charger USB Sync Data Cable for iPhone 4, 3GS, and iPod",Mobile_Electronics,1,0,0,N,Y,ehhh 50/50,"Overheats quickly, feels unsafe for long sessions. Overall design reflects a focus on utility and function. Cable started fraying within a month of use. Output is stable and meets charging expectations. Stopped working after minimal use, not reliable. Daily usage reveals consistent performance under stress. Charging stops randomly, very frustrating experience. Connection is loose, charging keeps disconnecting.",5/25/2015,Chargers & Cables
US,24608873,RQ2I6JDPRBLBW,B004XKZ1UC,82850235,"eForCity Leather Case for Barnes and Noble Nook / Nook Color, Black",Mobile_Electronics,3,0,0,N,N,Five Stars,basic protection Didn't love it. Pre,5/23/2015,Phone Cases & Covers
US,36300099,R1ZZ7VLHEOI0SO,B004911E9M,82850235,"Wall AC Charger USB Sync Data Cable for iPhone 4, 3GS, and iPod",Mobile_Electronics,3,0,0,N,Y,These work just as well as the original chargers. ...,"Used it for a week, no issues but nothing outstanding. Charges the phone as expected, not too fast or slow. Output is stable and meets charging expectations. Overall design reflects a focus on utility and function. Daily usage reveals consistent performance under stress. Functions as described, basic utility with decent output. Average performance, works like other cables I've used. Setup was not complicated and completed quickly. Packaging was standard, nothing special to note.",5/22/2015,Chargers & Cables
US,53059364,R16L5VL19JI7HD,B00QERR5CY,82850235,iXCC Multi pack Lightning cable,Mobile_Electronics,5,0,0,N,Y,Works with the Lifeproof iPhone 6 Plus case!,"Charges devices rapidly while staying cool. Maintains constant power thanks to secure connector alignment. The connector aligns well, providing seamless power delivery. Zero lag in charging with stable temperature control. Holds shape despite rough daily handling. Doesn't fray easily with repeated use and travel. Fast performance and thermally stable. Sturdy design tolerates bending and commuting wear. Quick energy transfer without heat buildup. Highly efficient charging from a robust cable.",5/21/2015,Chargers & Cables
US,45885212,R3OOCNTZRNWK6,B00BUFBQWU,82850235,"iPod Touch 5 case,ULAK® Hybrid Pink Hard Aztec Tribal Pattern + Blue Silicon Case Cover For Apple iPod Touch (Generation 5) +Screen Protector +Stylus",Mobile_Electronics,3,0,0,N,Y,I was nervous buying charging cables anywhere other than apple ...,Met expectations. Pretty standard. Could have be,5/20/2015,Phone Cases & Covers
US,17947210,RYU83K5F7ZON,B003R5AYRE,82850235,Importer520 5 Pack of Premium Reusable LCD Screen Protectors for Apple iPod Touch 2nd 3rd Gen Generation 32GB / 64GB,Mobile_Electronics,4,0,0,N,Y,Works great,easy to apply Not too bad. excellent fit Had issues applying. Worth the price. mirror effect is stylish Could be better. bubble-free Exceeded my hopes. Looks okay. Just average. great adhesion feels premium durable material Did what I expected. fingerp,5/19/2015,Screen Protectors
US,50728525,R189LYA1W4DBV1,B004A83PE6,82850235,6-Pack Mirror Screen Protector for Apple iPod Touch 4th Gen,Mobile_Electronics,3,0,0,N,Y,It failed after just a few weeks.,Looks okay. basic protection Worth the price. Just average. Did what I expected. Dis,5/19/2015,Screen Protectors
US,43439421,RBC6QCH4YIQGI,B004911E9M,82850235,"Wall AC Charger USB Sync Data Cable for iPhone 4, 3GS, and iPod",Mobile_Electronics,3,0,0,N,Y,... is as expected and it charges my iphone ipad super fast. My old cable from apple was not ...,"Charges the phone as expected, not too fast or slow. Functions as described, basic utility with decent output.",5/18/2015,Chargers & Cables
US,38958277,R2SY2OQ89PD8N5,B004XKZ1UC,82850235,"eForCity Leather Case for Barnes and Noble Nook / Nook Color, Black",Mobile_Electronics,3,0,0,N,Y,Five Stars,Design could be improved. neutral color Feels alright.,5/18/2015,Phone Cases & Covers
US,48217434,R1U55PZA1KBEXJ,B004XKZ1UC,82850235,"eForCity Leather Case for Barnes and Noble Nook / Nook Color, Black",Mobile_Electronics,2,4,80,N,Y,The cable was not compatible between my macbook and iphone ...,looks worn out quickly Pretty standard. Could use improvement. Met expectations. scratches easily Design could be improved. No major,5/17/2015,Phone Cases & Covers
US,28923596,R3O2ERW8R5NPUI,B00BUFBQWU,82850235,"iPod Touch 5 case,ULAK® Hybrid Pink Hard Aztec Tribal Pattern + Blue Silicon Case Cover For Apple iPod Touch (Generation 5) +Screen Protector +Stylus",Mobile_Electronics,3,0,0,N,Y,One Star,Didn't love it. simple design Design could be improved. Could use improvement. just okay d,5/15/2015,Phone Cases & Covers
US,12138304,R3J2LTP65L9F5Y,B00QERR5CY,82850235,iXCC Multi pack Lightning cable,Mobile_Electronics,2,0,0,N,Y,Four Stars,"Charging stops randomly, very frustrating experience. Connection is loose, charging keeps disconnecting. Stopped working after minimal use, not reliable. Overheats quickly, feels unsafe for long sessions. This accessory aligns well with product specifications. Cable started fraying within a month of use. There was no major issue encountered during usage.",5/15/2015,Chargers & Cables
US,46282060,R1RFO2NBP1CV00,B004911E9M,82850235,"Wall AC Charger USB Sync Data Cable for iPhone 4, 3GS, and iPod",Mobile_Electronics,5,0,0,N,Y,One of two still working 3 months later.,Superior cable strength and dependable performance. Lightning-fast charge without heating up.,5/13/2015,Chargers & Cables
US,52145285,R3QLD2ZWDE4GRN,B004XKZ1UC,82850235,"eForCity Leather Case for Barnes and Noble Nook / Nook Color, Black",Mobile_Electronics,3,0,0,N,Y,As good as the Apple product,Could use improvement. Could have been sturdier. Design could be improved. Didn't love it. just,5/13/2015,Phone Cases & Covers
US,49749279,R1XUOPODBRKIV,B00QERR5CY,82850235,iXCC Multi pack Lightning cable,Mobile_Electronics,3,5,109,N,Y,Awful,"Charges the phone as expected, not too fast or slow. Packaging was standard, nothing special to note.",5/12/2015,Chargers & Cables
US,32735638,R2JL7ZMTC30J6V,B00J46XO9U,82850235,"iXCC Lightning Cable 3ft, iPhone charger, for iPhone X, 8, 8 Plus, 7, 7 Plus, 6s, 6s Plus, 6, 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified] (Black and White)",Mobile_Electronics,1,0,0,N,Y,even better than Apple's original cable so far,"Stopped working after minimal use, not reliable. The user experience has been fairly straightforward. Overheats quickly, feels unsafe for long sessions. Cable started fraying within a month of use. Output is stable and meets charging expectations. Charging stops randomly, very frustrating experience. The length of the cable is appropriate for normal use. Connection is loose, charging keeps disconnecting. This accessory aligns well with product specifications.",5/12/2015,Chargers & Cables
US,46933970,R2W4N2M70UZMI,B00BUFBQWU,82850235,"iPod Touch 5 case,ULAK® Hybrid Pink Hard Aztec Tribal Pattern + Blue Silicon Case Cover For Apple iPod Touch (Generation 5) +Screen Protector +Stylus",Mobile_Electronics,2,0,0,N,Y,Save your money.,Pretty standard. Could have been sturdier. hard to close Feels alright. poor quality looks worn out quickly Could use improvement. doesn't fit right cheap feel Expected,5/11/2015,Phone Cases & Covers
US,28365073,R15SP8TPMV5VNC,B004911E9M,82850235,"Wall AC Charger USB Sync Data Cable for iPhone 4, 3GS, and iPod",Mobile_Electronics,1,0,0,N,Y,Good Cables,"Connection is loose, charging keeps disconnecting. Charging stops randomly, very frustrating experience. Overheats quickly, feels unsafe for long sessions. Overall design reflects a focus on utility and function. This accessory aligns well with product specifications. Cable started fraying within a month of use. The length of the cable is appropriate for normal use. Stopped working after minimal use, not reliable.",5/11/2015,Chargers & Cables
US,16662188,R2SAOBOGTI4FIJ,B00J46XO9U,82850235,"iXCC Lightning Cable 3ft, iPhone charger, for iPhone X, 8, 8 Plus, 7, 7 Plus, 6s, 6s Plus, 6, 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified] (Black and White)",Mobile_Electronics,1,0,0,N,Y,I bought these charger wires & feel like they charge faster,"Overheats quickly, feels unsafe for long sessions. Setup was not complicated and completed quickly. The user experience has been fairly straightforward. Stopped working after minimal use, not reliable. Cable started fraying within a month of use. Overall design reflects a focus on utility and function. Charging stops randomly, very frustrating experience. Connection is loose, charging keeps disconnecting.",5/11/2015,Chargers & Cables
US,43494827,R36E9HJO4SBR1Z,B0042SNZNK,82850235,Black Genuine Leather Case/Cover With Adjustable Stand For Kindle 3 (Keyboard),Mobile_Electronics,3,0,0,N,Y,Had to return it,Feels alright. neutral color No major issue found. Expected better. Met expectations,5/10/2015,Phone Cases & Covers
US,45881787,R381MMJUJV9NTX,B0042SNZNK,82850235,Black Genuine Leather Case/Cover With Adjustable Stand For Kindle 3 (Keyboard),Mobile_Electronics,2,0,0,N,Y,Five Stars,hard to close Feels alright. Could use imp,5/10/2015,Phone Cases & Covers
US,16625339,RERDQRNK9WLZH,B00J46XO9U,82850235,"iXCC Lightning Cable 3ft, iPhone charger, for iPhone X, 8, 8 Plus, 7, 7 Plus, 6s, 6s Plus, 6, 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified] (Black and White)",Mobile_Electronics,5,0,0,N,Y,Item didn't work,Reliable fast charging makes it great for regular use.,5/8/2015,Chargers & Cables
US,47336399,R3H5RZTUI1T65V,B003R5AYRE,82850235,Importer520 5 Pack of Premium Reusable LCD Screen Protectors for Apple iPod Touch 2nd 3rd Gen Generation 32GB / 64GB,Mobile_Electronics,3,0,0,N,Y,Five Stars,minimal packaging Worth the price. average clarity ok for casual use Just average. decent coverage basic protection Not too bad. Cou,5/6/2015,Screen Protectors
US,24282697,R24EMVG27N6MMG,B0042SNZNK,82850235,Black Genuine Leather Case/Cover With Adjustable Stand For Kindle 3 (Keyboard),Mobile_Electronics,5,0,0,N,Y,"Great price, great product",Design could be improved. magnetic clasp works great easy to install Could use improvement. Feels alri,5/4/2015,Phone Cases & Covers
US,36500098,R249X3Y53SIVIE,B00QERR5CY,82850235,iXCC Multi pack Lightning cable,Mobile_Electronics,4,0,0,N,Y,Works as advertised,"Durable construction holds up to travel and flexing. Fast performance and thermally stable. Solid quality, doesn’t compromise on durability. A tight connector fit guarantees uninterrupted charging. Sturdy design tolerates bending and commuting wear. Zero lag in charging with stable temperature control. Quick energy transfer without heat buildup.",5/4/2015,Chargers & Cables
US,49551212,R8XNMZSTPG27C,B004A83PE6,82850235,6-Pack Mirror Screen Protector for Apple iPod Touch 4th Gen,Mobile_Electronics,1,0,0,N,Y,quality Apple certified cables and adapter,Did what I expected. Disappointed. Had issues applying. blurry display hard to align Could be better. Looks okay. cheap quality bubbles appear poor fit Not too bad. not fingerprint resistant glare is unbearable peels off easily,5/4/2015,Screen Protectors
US,17158606,RSJ57WLM40WZV,B00BUFBQWU,82850235,"iPod Touch 5 case,ULAK® Hybrid Pink Hard Aztec Tribal Pattern + Blue Silicon Case Cover For Apple iPod Touch (Generation 5) +Screen Protector +Stylus",Mobile_Electronics,2,0,0,N,Y,Good value and excellent quality,Met expectations. looks worn out quickly D,5/3/2015,Phone Cases & Covers
US,16604717,RHH9ND68LD9S5,B00BUFBQWU,82850235,"iPod Touch 5 case,ULAK® Hybrid Pink Hard Aztec Tribal Pattern + Blue Silicon Case Cover For Apple iPod Touch (Generation 5) +Screen Protector +Stylus",Mobile_Electronics,5,0,0,N,Y,"Awesome value, better than OEM.",No major issue found. Could use improvement. Feels alright. protects well magnetic clasp works great Pretty standard. durable stitching quality material stylish look Co,5/3/2015,Phone Cases & Covers
US,48555248,R158A4PG6WD09E,B005S1CYO6,82850235,Kindle Fire anti-glare Screen Protector,Mobile_Electronics,3,0,0,N,Y,Four Stars,Disappointed. Exceeded my hopes. Could be better. Works for now. Did what I expected. Had issues applying. Not too,5/3/2015,Screen Protectors
US,10527362,R1JZEX6X21BMWO,B00QERR5CY,82850235,iXCC Multi pack Lightning cable,Mobile_Electronics,5,0,0,N,Y,Five Stars,Quick and steady charging fits into daily habits. Charges devices rapidly while staying cool.,5/2/2015,Chargers & Cables
US,30172813,R3M0JJNR34Z15T,B00BUFBQWU,82850235,"iPod Touch 5 case,ULAK® Hybrid Pink Hard Aztec Tribal Pattern + Blue Silicon Case Cover For Apple iPod Touch (Generation 5) +Screen Protector +Stylus",Mobile_Electronics,1,0,0,N,Y,Five Stars,Could use improvement. Design could be improved. Pretty standard. Could have been sturdier. Met expectations. hard to close awkward to hold doesn't fit right Feels alright. poor qu,5/1/2015,Phone Cases & Covers
US,26220755,R2YUU7ISBSCSYE,B00BUFBQWU,82850235,"iPod Touch 5 case,ULAK® Hybrid Pink Hard Aztec Tribal Pattern + Blue Silicon Case Cover For Apple iPod Touch (Generation 5) +Screen Protector +Stylus",Mobile_Electronics,3,0,0,N,Y,Rip off!,decent fit Pretty standa,4/28/2015,Phone Cases & Covers
US,28979239,R2H4HNOGJZLEUO,B003R5AYRE,82850235,Importer520 5 Pack of Premium Reusable LCD Screen Protectors for Apple iPod Touch 2nd 3rd Gen Generation 32GB / 64GB,Mobile_Electronics,4,0,0,N,Y,Got these for our cars. Works well.,smooth finish Works for now. Could be better. Lo,4/28/2015,Screen Protectors
US,44572495,R2N5SD2B33TS4D,B00QERR5CY,82850235,iXCC Multi pack Lightning cable,Mobile_Electronics,3,0,0,N,Y,Very satisfied,"Average performance, works like other cables I've used. Used it for a week, no issues but nothing outstanding. Charges the phone as expected, not too fast or slow. Packaging was standard, nothing special to note. Functions as described, basic utility with decent output. The length of the cable is appropriate for normal use. Daily usage reveals consistent performance under stress. Construction feels solid and doesn’t degrade easily. There was no major issue encountered during usage.",4/28/2015,Chargers & Cables
US,33517411,RYHAD8SQLO4FG,B00BUFBQWU,82850235,"iPod Touch 5 case,ULAK® Hybrid Pink Hard Aztec Tribal Pattern + Blue Silicon Case Cover For Apple iPod Touch (Generation 5) +Screen Protector +Stylus",Mobile_Electronics,2,0,0,N,Y,iXCC Makes great products - This Apple cable is perfect.,Could have been sturdier. gets loose scratches easily Pretty standard. Expected better. Design could be improved. awkward to hold Met expe,4/28/2015,Phone Cases & Covers
US,7560001,R2OT1QI5PSHJL7,B00BUFBQWU,82850235,"iPod Touch 5 case,ULAK® Hybrid Pink Hard Aztec Tribal Pattern + Blue Silicon Case Cover For Apple iPod Touch (Generation 5) +Screen Protector +Stylus",Mobile_Electronics,2,0,0,N,Y,Good price and great product,No major issue found. Didn't love it. Pret,4/27/2015,Phone Cases & Covers
US,46649931,R2UA6R0QHZR8BZ,B005S1CYO6,82850235,Kindle Fire anti-glare Screen Protector,Mobile_Electronics,4,0,0,N,Y,Works,Works for now. Exceeded my hopes. bu,4/27/2015,Screen Protectors
US,1224036,R2XP7IT7WBPZZ4,B003R5AYRE,82850235,Importer520 5 Pack of Premium Reusable LCD Screen Protectors for Apple iPod Touch 2nd 3rd Gen Generation 32GB / 64GB,Mobile_Electronics,2,0,0,N,Y,Five Stars,hard to align distorts touch sensitivity Just average. peels off easily not fingerprint resistant Did what I expected. traps dust Works fo,4/25/2015,Screen Protectors
US,11732898,R9BDPMUN72U7S,B005S1CYO6,82850235,Kindle Fire anti-glare Screen Protector,Mobile_Electronics,2,0,1,N,Y,Every cable ended up tearing up at the end where ...,Could be better. bubbles appear Not too bad. Worth the price. not fingerprint resistant Had issues applying. distorts touch sensitivity poor fit,4/24/2015,Screen Protectors
US,28283087,RY6T4NXDQ0N83,B004A83PE6,82850235,6-Pack Mirror Screen Protector for Apple iPod Touch 4th Gen,Mobile_Electronics,3,0,0,N,Y,Great cables for half the price of the originals,simple design Did what I expected. Had issues applying. ok for casual use Looks okay. minimal packagin,4/24/2015,Screen Protectors
US,44236568,R20Z1UMXFK7T5T,B00BUFBQWU,82850235,"iPod Touch 5 case,ULAK® Hybrid Pink Hard Aztec Tribal Pattern + Blue Silicon Case Cover For Apple iPod Touch (Generation 5) +Screen Protector +Stylus",Mobile_Electronics,4,0,0,N,Y,Five Stars,Expected better. Could have been sturdier. No major issue found. D,4/23/2015,Phone Cases & Covers
US,51504632,R8DO9HQ5VQPLB,B005S1CYO6,82850235,Kindle Fire anti-glare Screen Protector,Mobile_Electronics,5,0,0,N,Y,These work great for my iphone 6,Looks okay. smooth finish Worth the price. bubble-free Works for now. Ha,4/22/2015,Screen Protectors
US,13781403,R2EXBIDB0ML7QU,B004911E9M,82850235,"Wall AC Charger USB Sync Data Cable for iPhone 4, 3GS, and iPod",Mobile_Electronics,5,0,0,N,Y,Good working charges that aren't as expensive.,"Sturdy design tolerates bending and commuting wear. Fast performance and thermally stable. Holds shape despite rough daily handling. Fast charging without drops, great for day-to-day needs. Quality construction adds long-term reliability.",4/20/2015,Chargers & Cables
